统计日期,栏目,文章标题,发布时间,原始关键词,归一关键词,实体,信号,主题,核心摘要,延伸检索词,文章链接
2026-04-22,Long China 50,AI大牛杨红霞离职创业，曾为字节和阿里大模型研发主力 | Long China 50 独家,2026-04-22,Long China 50,Long China 50|AI|Long|China|大牛杨红霞离职创业|曾为字节和阿里大模型研发|主力|独家,Long China 50|Long|China|大牛杨红霞离职创业|曾为字节和阿里大模型研发,信息更新,AI技术与产业应用,AI技术与产业应用方向出现信息更新信号，重点涉及Long China 50、Long；代表事件为《AI大牛杨红霞离职创业，曾为字节和阿里大模型研发主力 | Long China 50 独家》。,Long China 50 AI技术与产业应用|Long AI技术与产业应用|AI AI技术与产业应用|AI技术与产业应用 信息更新,https://36kr.com/p/2788351176311687
2026-04-22,Long China 50,小米生态链模式十年来最大调整，提出分级管理策略丨 Long China 50 独家,2026-04-22,Long China 50,Long China 50|Long|China|小米生态链模式十年来最大|调整|提出分级管理策略丨|独家,Long China 50|Long|China|小米生态链模式十年来最大|调整,信息更新,汽车与智能硬件产业,汽车与智能硬件产业方向出现信息更新信号，重点涉及Long China 50、Long；代表事件为《小米生态链模式十年来最大调整，提出分级管理策略丨 Long China 50 独家》。,Long China 50 汽车与智能硬件产业|Long 汽车与智能硬件产业|China 汽车与智能硬件产业|汽车与智能硬件产业 信息更新,https://36kr.com/p/2684326515309572
2026-04-22,Long China 50,美团再出手大模型，独家投资「智谱AI」| Long China 50 独家,2026-04-22,Long China 50,Long China 50|AI|Long|China|美团再出手大模型|独家投资|智谱|独家,Long China 50|Long|China|美团再出手大模型|独家投资,投融资,投融资与资本市场,投融资与资本市场方向出现投融资信号，重点涉及Long China 50、Long；代表事件为《美团再出手大模型，独家投资「智谱AI」| Long China 50 独家》。,Long China 50 投融资与资本市场|Long 投融资与资本市场|AI 投融资与资本市场|投融资与资本市场 投融资,https://36kr.com/p/2199303305939075
2026-04-22,投资派,投 资 派 | 投资越南，机遇还是陷阱？,2026-04-22,投资派,投资派|投资越南|机遇还是陷阱,投资派|投资越南|机遇还是陷阱,投融资,投融资与资本市场,投融资与资本市场方向出现投融资信号，重点涉及投资派、投资越南；代表事件为《投 资 派 | 投资越南，机遇还是陷阱？》。,投资派 投融资与资本市场|投资越南 投融资与资本市场|机遇还是陷阱 投融资与资本市场|投融资与资本市场 投融资,https://36kr.com/p/2806269404477064
2026-04-22,投资派,墨西哥还值得新能源车企押注吗？｜ 投 资 派,2026-04-22,投资派,投资派|墨西哥还值得新能源车企押|注吗,投资派|墨西哥还值得新能源车企押|注吗,投融资,投融资与资本市场,投融资与资本市场方向出现投融资信号，重点涉及投资派、墨西哥还值得新能源车企押；代表事件为《墨西哥还值得新能源车企押注吗？｜ 投 资 派》。,投资派 投融资与资本市场|墨西哥还值得新能源车企押 投融资与资本市场|注吗 投融资与资本市场|投融资与资本市场 投融资,https://36kr.com/p/2836044407786372
2026-04-22,投资派,马来西亚这六年：从没有一张二维码到无现金社会｜ 投 资 派,2026-04-22,投资派,投资派|马来西亚这六年|从没有一张二维码到无现金|社会,投资派|马来西亚这六年|从没有一张二维码到无现金|社会,信息更新,投融资与资本市场,投融资与资本市场方向出现信息更新信号，重点涉及投资派、马来西亚这六年；代表事件为《马来西亚这六年：从没有一张二维码到无现金社会｜ 投 资 派》。,投资派 投融资与资本市场|马来西亚这六年 投融资与资本市场|从没有一张二维码到无现金 投融资与资本市场|投融资与资本市场 信息更新,https://36kr.com/p/2857241171774339
2026-04-22,投资派,巴菲特加码投资日本股市，大举发行日元债券｜ 投 资 派,2026-04-22,投资派,投资派|巴菲特加码投资日本股市|大举发行日元债券,投资派|巴菲特加码投资日本股市|大举发行日元债券,投融资,投融资与资本市场,投融资与资本市场方向出现投融资信号，重点涉及投资派、巴菲特加码投资日本股市；代表事件为《巴菲特加码投资日本股市，大举发行日元债券｜ 投 资 派》。,投资派 投融资与资本市场|巴菲特加码投资日本股市 投融资与资本市场|大举发行日元债券 投融资与资本市场|投融资与资本市场 投融资,https://36kr.com/p/2748358664141572
2026-04-22,投资派,巴菲特与科技股的爱恨纠葛：保守还是错失机会？｜ 投 资 派,2026-04-22,投资派,投资派|巴菲特与科技股的爱恨纠葛|保守还是错失机会,投资派|巴菲特与科技股的爱恨纠葛|保守还是错失机会,信息更新,投融资与资本市场,投融资与资本市场方向出现信息更新信号，重点涉及投资派、巴菲特与科技股的爱恨纠葛；代表事件为《巴菲特与科技股的爱恨纠葛：保守还是错失机会？｜ 投 资 派》。,投资派 投融资与资本市场|巴菲特与科技股的爱恨纠葛 投融资与资本市场|保守还是错失机会 投融资与资本市场|投融资与资本市场 信息更新,https://36kr.com/p/2745667847453698
2026-04-22,新青年观察,当00后开始做老板：佛系、平等、「无组织无纪律」,2026-04-22,新青年观察,新青年观察|后开始做老板|佛系|平等|无组织无纪律,新青年观察|后开始做老板|佛系|平等|无组织无纪律,信息更新,专题策划与内容盘点,专题策划与内容盘点方向出现信息更新信号，重点涉及新青年观察、后开始做老板；代表事件为《当00后开始做老板：佛系、平等、「无组织无纪律」》。,新青年观察 专题策划与内容盘点|后开始做老板 专题策划与内容盘点|佛系 专题策划与内容盘点|专题策划与内容盘点 信息更新,https://36kr.com/p/1709731907540481
2026-04-22,新青年观察,年轻人，你到底有多「硬」？,2026-04-22,新青年观察,新青年观察|年轻人|你到底有多,新青年观察|年轻人|你到底有多,信息更新,专题策划与内容盘点,专题策划与内容盘点方向出现信息更新信号，重点涉及新青年观察、年轻人；代表事件为《年轻人，你到底有多「硬」？》。,新青年观察 专题策划与内容盘点|年轻人 专题策划与内容盘点|你到底有多 专题策划与内容盘点|专题策划与内容盘点 信息更新,https://36kr.com/p/887258865166853
2026-04-22,新青年观察,这届抖音年轻人，把短视频搞成了艺术大片,2026-04-22,新青年观察,新青年观察|这届抖音年轻人|把短视频搞成了艺术大片,新青年观察|这届抖音年轻人|把短视频搞成了艺术大片,信息更新,专题策划与内容盘点,专题策划与内容盘点方向出现信息更新信号，重点涉及新青年观察、这届抖音年轻人；代表事件为《这届抖音年轻人，把短视频搞成了艺术大片》。,新青年观察 专题策划与内容盘点|这届抖音年轻人 专题策划与内容盘点|把短视频搞成了艺术大片 专题策划与内容盘点|专题策划与内容盘点 信息更新,https://36kr.com/p/1723992342529
