统计日期,栏目,文章标题,发布时间,原始关键词,归一关键词,实体,信号,主题,核心摘要,延伸检索词,文章链接
2026-04-17,快讯,光线传媒在北京成立文化娱乐公司,2026-04-17,快讯,快讯|光线传媒在北京成立文化娱|乐公司,快讯|光线传媒在北京成立文化娱|乐公司,信息更新,产业动态与公司战略,产业动态与公司战略方向出现信息更新信号，重点涉及快讯、光线传媒在北京成立文化娱；代表事件为《光线传媒在北京成立文化娱乐公司》。,快讯 产业动态与公司战略|光线传媒在北京成立文化娱 产业动态与公司战略|乐公司 产业动态与公司战略|产业动态与公司战略 信息更新,https://36kr.com/newsflashes/3770339723411971
2026-04-17,快讯,发改委：要加快形成低空关键装备谱系，带动上下游配套产业,2026-04-17,快讯,快讯|发改委|要加快形成低空关键装备谱|带动上下游配套产业,快讯|发改委|要加快形成低空关键装备谱|带动上下游配套产业,信息更新,宏观经济与政策动态,宏观经济与政策动态方向出现信息更新信号，重点涉及快讯、发改委；代表事件为《发改委：要加快形成低空关键装备谱系，带动上下游配套产业》。,快讯 宏观经济与政策动态|发改委 宏观经济与政策动态|要加快形成低空关键装备谱 宏观经济与政策动态|宏观经济与政策动态 信息更新,https://36kr.com/newsflashes/3770336543506953
2026-04-17,快讯,发改委：加快有序投放8000亿元新型政策性金融工具资金,2026-04-17,快讯,快讯|发改委|加快有序投放|亿元新型政策性金融工具资,快讯|发改委|加快有序投放|亿元新型政策性金融工具资,政策,宏观经济与政策动态,宏观经济与政策动态方向出现政策信号，重点涉及快讯、发改委；代表事件为《发改委：加快有序投放8000亿元新型政策性金融工具资金》。,快讯 宏观经济与政策动态|发改委 宏观经济与政策动态|加快有序投放 宏观经济与政策动态|宏观经济与政策动态 政策,https://36kr.com/newsflashes/3770330904101377
2026-04-17,快讯,生意社：尿素供应短缺影响持续，需关注产能恢复,2026-04-17,快讯,快讯|生意社|尿素供应短缺影响持续|需关注产能恢复,快讯|生意社|尿素供应短缺影响持续|需关注产能恢复,信息更新,产业动态与公司战略,产业动态与公司战略方向出现信息更新信号，重点涉及快讯、生意社；代表事件为《生意社：尿素供应短缺影响持续，需关注产能恢复》。,快讯 产业动态与公司战略|生意社 产业动态与公司战略|尿素供应短缺影响持续 产业动态与公司战略|产业动态与公司战略 信息更新,https://36kr.com/newsflashes/3770328807522817
2026-04-17,快讯,Canva可画正式发布Canva AI 2.0,2026-04-17,快讯,快讯|Canva|AI|可画正式发布,快讯|Canva|可画正式发布,信息更新,AI大模型技术与应用进展,AI大模型技术与应用进展方向出现信息更新信号，重点涉及快讯、Canva；代表事件为《Canva可画正式发布Canva AI 2.0》。,快讯 AI大模型技术与应用进展|Canva AI大模型技术与应用进展|AI AI大模型技术与应用进展|AI大模型技术与应用进展 信息更新,https://36kr.com/newsflashes/3770327661363971
2026-04-17,快讯,生意社：短期预计丙二醇市场将继续维持高位窄幅震荡格局,2026-04-17,快讯,快讯|生意社|短期预计丙二醇市场将继续|维持高位窄幅震荡格局,快讯|生意社|短期预计丙二醇市场将继续|维持高位窄幅震荡格局,信息更新,产业动态与公司战略,产业动态与公司战略方向出现信息更新信号，重点涉及快讯、生意社；代表事件为《生意社：短期预计丙二醇市场将继续维持高位窄幅震荡格局》。,快讯 产业动态与公司战略|生意社 产业动态与公司战略|短期预计丙二醇市场将继续 产业动态与公司战略|产业动态与公司战略 信息更新,https://36kr.com/newsflashes/3770326472983042
2026-04-17,快讯,国家发展改革委：一季度投资、消费、价格等指标明显改善,2026-04-17,快讯,快讯|国家发展改革委|一季度投资|消费|价格等指标明显改善,快讯|国家发展改革委|一季度投资|消费|价格等指标明显改善,投融资,宏观经济与政策动态,宏观经济与政策动态方向出现投融资信号，重点涉及快讯、国家发展改革委；代表事件为《国家发展改革委：一季度投资、消费、价格等指标明显改善》。,快讯 宏观经济与政策动态|国家发展改革委 宏观经济与政策动态|一季度投资 宏观经济与政策动态|宏观经济与政策动态 投融资,https://36kr.com/newsflashes/3770325521892099
2026-04-17,快讯,潘功胜：中国人民银行将实施好适度宽松的货币政策,2026-04-17,快讯,快讯|潘功胜|中国人民银行将实施好适度|宽松的货币政策,快讯|潘功胜|中国人民银行将实施好适度|宽松的货币政策,政策,宏观经济与政策动态,宏观经济与政策动态方向出现政策信号，重点涉及快讯、潘功胜；代表事件为《潘功胜：中国人民银行将实施好适度宽松的货币政策》。,快讯 宏观经济与政策动态|潘功胜 宏观经济与政策动态|中国人民银行将实施好适度 宏观经济与政策动态|宏观经济与政策动态 政策,https://36kr.com/newsflashes/3770324081459977
2026-04-17,快讯,王腾今日宜休在深圳成立科技新公司,2026-04-17,快讯,快讯|王腾今日宜休在深圳成立科|技新公司,快讯|王腾今日宜休在深圳成立科|技新公司,信息更新,产业动态与公司战略,产业动态与公司战略方向出现信息更新信号，重点涉及快讯、王腾今日宜休在深圳成立科；代表事件为《王腾今日宜休在深圳成立科技新公司》。,快讯 产业动态与公司战略|王腾今日宜休在深圳成立科 产业动态与公司战略|技新公司 产业动态与公司战略|产业动态与公司战略 信息更新,https://36kr.com/newsflashes/3770320643637765
2026-04-17,快讯,雷军：小米未来几年不会做十万元以内车型,2026-04-17,快讯,快讯|雷军|小米未来几年不会做十万元|以内车型,快讯|雷军|小米未来几年不会做十万元|以内车型,信息更新,产业动态与公司战略,产业动态与公司战略方向出现信息更新信号，重点涉及快讯、雷军；代表事件为《雷军：小米未来几年不会做十万元以内车型》。,快讯 产业动态与公司战略|雷军 产业动态与公司战略|小米未来几年不会做十万元 产业动态与公司战略|产业动态与公司战略 信息更新,https://36kr.com/newsflashes/3770315863048966
2026-04-17,快讯,协创数据在天津成立词元智算科技公司，含AI业务,2026-04-17,快讯,快讯|AI|协创数据在天津成立词元智|算科技公司|业务,快讯|协创数据在天津成立词元智|算科技公司|业务,信息更新,AI大模型技术与应用进展,AI大模型技术与应用进展方向出现信息更新信号，重点涉及快讯、协创数据在天津成立词元智；代表事件为《协创数据在天津成立词元智算科技公司，含AI业务》。,快讯 AI大模型技术与应用进展|协创数据在天津成立词元智 AI大模型技术与应用进展|AI AI大模型技术与应用进展|AI大模型技术与应用进展 信息更新,https://36kr.com/newsflashes/3770311960658441
2026-04-17,快讯,发改委：预计到2030年非化石能源供应规模将比2025年显著增长,2026-04-17,快讯,快讯|发改委|预计到|年非化石能源供应规模将比|年显著增长,快讯|发改委|预计到|年非化石能源供应规模将比|年显著增长,信息更新,宏观经济与政策动态,宏观经济与政策动态方向出现信息更新信号，重点涉及快讯、发改委；代表事件为《发改委：预计到2030年非化石能源供应规模将比2025年显著增长》。,快讯 宏观经济与政策动态|发改委 宏观经济与政策动态|预计到 宏观经济与政策动态|宏观经济与政策动态 信息更新,https://36kr.com/newsflashes/3770311608009473
2026-04-17,快讯,索尼与本田将继续在移动出行领域展开合作,2026-04-17,快讯,快讯|索尼与本田将继续在移动出|行领域展开合作,快讯|索尼与本田将继续在移动出|行领域展开合作,信息更新,产业动态与公司战略,产业动态与公司战略方向出现信息更新信号，重点涉及快讯、索尼与本田将继续在移动出；代表事件为《索尼与本田将继续在移动出行领域展开合作》。,快讯 产业动态与公司战略|索尼与本田将继续在移动出 产业动态与公司战略|行领域展开合作 产业动态与公司战略|产业动态与公司战略 信息更新,https://36kr.com/newsflashes/3770309009687302
2026-04-17,快讯,武汉长江存储一季度收入已超200亿元，正进行“史诗级扩产”,2026-04-17,快讯,快讯|武汉长江存储一季度收入已|亿元|正进行|史诗级扩产,快讯|武汉长江存储一季度收入已|亿元|正进行|史诗级扩产,信息更新,产业动态与公司战略,产业动态与公司战略方向出现信息更新信号，重点涉及快讯、武汉长江存储一季度收入已；代表事件为《武汉长江存储一季度收入已超200亿元，正进行“史诗级扩产”》。,快讯 产业动态与公司战略|武汉长江存储一季度收入已 产业动态与公司战略|亿元 产业动态与公司战略|产业动态与公司战略 信息更新,https://36kr.com/newsflashes/3770303536825092
2026-04-17,快讯,飞猪AI开放平台上线,2026-04-17,快讯,快讯|AI|飞猪|开放平台上线,快讯|飞猪|开放平台上线,信息更新,AI大模型技术与应用进展,AI大模型技术与应用进展方向出现信息更新信号，重点涉及快讯、飞猪；代表事件为《飞猪AI开放平台上线》。,快讯 AI大模型技术与应用进展|飞猪 AI大模型技术与应用进展|AI AI大模型技术与应用进展|AI大模型技术与应用进展 信息更新,https://36kr.com/newsflashes/3770301663953669
2026-04-17,快讯,智元邓泰华：智元2025年度营收达10.5亿元,2026-04-17,快讯,快讯|智元邓泰华|智元|年度营收达|亿元,快讯|智元邓泰华|智元|年度营收达|亿元,业绩,产业动态与公司战略,产业动态与公司战略方向出现业绩信号，重点涉及快讯、智元邓泰华；代表事件为《智元邓泰华：智元2025年度营收达10.5亿元》。,快讯 产业动态与公司战略|智元邓泰华 产业动态与公司战略|智元 产业动态与公司战略|产业动态与公司战略 业绩,https://36kr.com/newsflashes/3770300667724545
2026-04-17,快讯,丸红旗下公司斥资2.04亿欧元收购Factor Energy 85%股份,2026-04-17,快讯,快讯|Factor|Energy|丸红旗下公司斥资|亿欧元收购|股份,快讯|Factor|Energy|丸红旗下公司斥资|亿欧元收购,信息更新,金融市场与投融资,金融市场与投融资方向出现信息更新信号，重点涉及快讯、Factor；代表事件为《丸红旗下公司斥资2.04亿欧元收购Factor Energy 85%股份》。,快讯 金融市场与投融资|Factor 金融市场与投融资|Energy 金融市场与投融资|金融市场与投融资 信息更新,https://36kr.com/newsflashes/3770296559813124
2026-04-17,快讯,发改委：着力扩大国内有效需求，将制定2026年—2030年扩大内需战略实施方案,2026-04-17,快讯,快讯|发改委|着力扩大国内有效需求|将制定|年扩大内需战略实施方案,快讯|发改委|着力扩大国内有效需求|将制定|年扩大内需战略实施方案,信息更新,宏观经济与政策动态,宏观经济与政策动态方向出现信息更新信号，重点涉及快讯、发改委；代表事件为《发改委：着力扩大国内有效需求，将制定2026年—2030年扩大内需战略实施方案》。,快讯 宏观经济与政策动态|发改委 宏观经济与政策动态|着力扩大国内有效需求 宏观经济与政策动态|宏观经济与政策动态 信息更新,https://36kr.com/newsflashes/3770293600273159
2026-04-17,快讯,瑞幸将上线瓶装咖啡，售价6-7元,2026-04-17,快讯,快讯|瑞幸将上线瓶装咖啡|售价,快讯|瑞幸将上线瓶装咖啡|售价,信息更新,产业动态与公司战略,产业动态与公司战略方向出现信息更新信号，重点涉及快讯、瑞幸将上线瓶装咖啡；代表事件为《瑞幸将上线瓶装咖啡，售价6-7元》。,快讯 产业动态与公司战略|瑞幸将上线瓶装咖啡 产业动态与公司战略|售价 产业动态与公司战略|产业动态与公司战略 信息更新,https://36kr.com/newsflashes/3770290783060738
2026-04-17,快讯,发改委：要深入实施“十五五”规划纲要，加快推进109项重大工程项目实施,2026-04-17,快讯,快讯|发改委|要深入实施|十五五|规划纲要|加快推进|项重大工程项目实施,快讯|发改委|要深入实施|十五五|规划纲要,信息更新,宏观经济与政策动态,宏观经济与政策动态方向出现信息更新信号，重点涉及快讯、发改委；代表事件为《发改委：要深入实施“十五五”规划纲要，加快推进109项重大工程项目实施》。,快讯 宏观经济与政策动态|发改委 宏观经济与政策动态|要深入实施 宏观经济与政策动态|宏观经济与政策动态 信息更新,https://36kr.com/newsflashes/3770289334206979
2026-04-17,快讯,有赞登陆港交所主板,2026-04-17,快讯,快讯|有赞登陆港交所主板,快讯|有赞登陆港交所主板,信息更新,金融市场与投融资,金融市场与投融资方向出现信息更新信号，重点涉及快讯、有赞登陆港交所主板；代表事件为《有赞登陆港交所主板》。,快讯 金融市场与投融资|有赞登陆港交所主板 金融市场与投融资|金融市场与投融资 信息更新,https://36kr.com/newsflashes/3770285217825288
2026-04-17,快讯,广东：《支持中山在参与粤港澳大湾区建设中加快高质量发展的意见》正式发布,2026-04-17,快讯,快讯|广东|支持中山在参与粤港澳大湾|区建设中加快高质量发展的|意见|正式发布,快讯|广东|支持中山在参与粤港澳大湾|区建设中加快高质量发展的|意见,信息更新,宏观经济与政策动态,宏观经济与政策动态方向出现信息更新信号，重点涉及快讯、广东；代表事件为《广东：《支持中山在参与粤港澳大湾区建设中加快高质量发展的意见》正式发布》。,快讯 宏观经济与政策动态|广东 宏观经济与政策动态|支持中山在参与粤港澳大湾 宏观经济与政策动态|宏观经济与政策动态 信息更新,https://36kr.com/newsflashes/3770281992930048
2026-04-17,快讯,华为推出伴随式AI解决方案,2026-04-17,快讯,快讯|AI|华为推出伴随式|解决方案,快讯|华为推出伴随式|解决方案,信息更新,AI大模型技术与应用进展,AI大模型技术与应用进展方向出现信息更新信号，重点涉及快讯、华为推出伴随式；代表事件为《华为推出伴随式AI解决方案》。,快讯 AI大模型技术与应用进展|华为推出伴随式 AI大模型技术与应用进展|AI AI大模型技术与应用进展|AI大模型技术与应用进展 信息更新,https://36kr.com/newsflashes/3770277733745414
2026-04-17,快讯,“龙虾出行”完成近亿元天使轮融资,2026-04-17,快讯,快讯|龙虾出行|完成近亿元天使轮融资,快讯|龙虾出行|完成近亿元天使轮融资,投融资,金融市场与投融资,金融市场与投融资方向出现投融资信号，重点涉及快讯、龙虾出行；代表事件为《“龙虾出行”完成近亿元天使轮融资》。,快讯 金融市场与投融资|龙虾出行 金融市场与投融资|完成近亿元天使轮融资 金融市场与投融资|金融市场与投融资 投融资,https://36kr.com/newsflashes/3770269152264705
2026-04-17,快讯,创业板指涨超1%，继续刷新近11年新高,2026-04-17,快讯,快讯|创业板指涨超|继续刷新近|年新高,快讯|创业板指涨超|继续刷新近|年新高,信息更新,金融市场与投融资,金融市场与投融资方向出现信息更新信号，重点涉及快讯、创业板指涨超；代表事件为《创业板指涨超1%，继续刷新近11年新高》。,快讯 金融市场与投融资|创业板指涨超 金融市场与投融资|继续刷新近 金融市场与投融资|金融市场与投融资 信息更新,https://36kr.com/newsflashes/3770265544426246
2026-04-17,快讯,具身智能领域首个国际标准成功立项,2026-04-17,快讯,快讯|具身智能领域首个国际标准|成功立项,快讯|具身智能领域首个国际标准|成功立项,信息更新,AI大模型技术与应用进展,AI大模型技术与应用进展方向出现信息更新信号，重点涉及快讯、具身智能领域首个国际标准；代表事件为《具身智能领域首个国际标准成功立项》。,快讯 AI大模型技术与应用进展|具身智能领域首个国际标准 AI大模型技术与应用进展|成功立项 AI大模型技术与应用进展|AI大模型技术与应用进展 信息更新,https://36kr.com/newsflashes/3770264480498440
2026-04-17,快讯,源杰科技股价超越茅台，成A股新“股王”,2026-04-17,快讯,快讯|源杰科技股价超越茅台|股新|股王,快讯|源杰科技股价超越茅台|股新|股王,信息更新,金融市场与投融资,金融市场与投融资方向出现信息更新信号，重点涉及快讯、源杰科技股价超越茅台；代表事件为《源杰科技股价超越茅台，成A股新“股王”》。,快讯 金融市场与投融资|源杰科技股价超越茅台 金融市场与投融资|股新 金融市场与投融资|金融市场与投融资 信息更新,https://36kr.com/newsflashes/3770259964510729
2026-04-17,快讯,本田据悉将暂停部分在华燃油车厂的运营,2026-04-17,快讯,快讯|本田据悉将暂停部分在华燃|油车厂的运营,快讯|本田据悉将暂停部分在华燃|油车厂的运营,信息更新,产业动态与公司战略,产业动态与公司战略方向出现信息更新信号，重点涉及快讯、本田据悉将暂停部分在华燃；代表事件为《本田据悉将暂停部分在华燃油车厂的运营》。,快讯 产业动态与公司战略|本田据悉将暂停部分在华燃 产业动态与公司战略|油车厂的运营 产业动态与公司战略|产业动态与公司战略 信息更新,https://36kr.com/newsflashes/3770257834885890
2026-04-17,快讯,国家统计局：一季度金融业产值同比增长6.5%,2026-04-17,快讯,快讯|国家统计局|一季度金融业产值同比增长,快讯|国家统计局|一季度金融业产值同比增长,信息更新,宏观经济与政策动态,宏观经济与政策动态方向出现信息更新信号，重点涉及快讯、国家统计局；代表事件为《国家统计局：一季度金融业产值同比增长6.5%》。,快讯 宏观经济与政策动态|国家统计局 宏观经济与政策动态|一季度金融业产值同比增长 宏观经济与政策动态|宏观经济与政策动态 信息更新,https://36kr.com/newsflashes/3770251002725120
2026-04-17,快讯,B站发布2025年度ESG报告：日活用户达1.12亿,2026-04-17,快讯,快讯|ESG|站发布|年度|报告|日活用户达,快讯|ESG|站发布|年度|报告,信息更新,产业动态与公司战略,产业动态与公司战略方向出现信息更新信号，重点涉及快讯、ESG；代表事件为《B站发布2025年度ESG报告：日活用户达1.12亿》。,快讯 产业动态与公司战略|ESG 产业动态与公司战略|站发布 产业动态与公司战略|产业动态与公司战略 信息更新,https://36kr.com/newsflashes/3770244386259716
2026-04-17,快讯,A股三大指数开盘涨跌不一，贵州茅台跌超4%,2026-04-17,快讯,快讯|股三大指数开盘涨跌不一|贵州茅台跌超,快讯|股三大指数开盘涨跌不一|贵州茅台跌超,信息更新,金融市场与投融资,金融市场与投融资方向出现信息更新信号，重点涉及快讯、股三大指数开盘涨跌不一；代表事件为《A股三大指数开盘涨跌不一，贵州茅台跌超4%》。,快讯 金融市场与投融资|股三大指数开盘涨跌不一 金融市场与投融资|贵州茅台跌超 金融市场与投融资|金融市场与投融资 信息更新,https://36kr.com/newsflashes/3770241282621959
2026-04-17,快讯,恒指开盘跌0.69%，恒生科技指数跌0.72%,2026-04-17,快讯,快讯|恒指开盘跌|恒生科技指数跌,快讯|恒指开盘跌|恒生科技指数跌,信息更新,金融市场与投融资,金融市场与投融资方向出现信息更新信号，重点涉及快讯、恒指开盘跌；代表事件为《恒指开盘跌0.69%，恒生科技指数跌0.72%》。,快讯 金融市场与投融资|恒指开盘跌 金融市场与投融资|恒生科技指数跌 金融市场与投融资|金融市场与投融资 信息更新,https://36kr.com/newsflashes/3770237769909000
