统计日期,栏目,文章标题,发布时间,原始关键词,归一关键词,实体,信号,主题,核心摘要,延伸检索词,文章链接
2026-04-17,快讯,发改委：加快有序投放8000亿元新型政策性金融工具资金,2026-04-17,快讯,快讯|发改委|加快有序投放|亿元新型政策性金融工具资,快讯|发改委|加快有序投放|亿元新型政策性金融工具资,政策,宏观经济与政策动向,宏观经济与政策动向方向出现政策信号，重点涉及快讯、发改委；代表事件为《发改委：加快有序投放8000亿元新型政策性金融工具资金》。,快讯 宏观经济与政策动向|发改委 宏观经济与政策动向|加快有序投放 宏观经济与政策动向|宏观经济与政策动向 政策,https://36kr.com/newsflashes/3770330904101377
2026-04-17,快讯,生意社：尿素供应短缺影响持续，需关注产能恢复,2026-04-17,快讯,快讯|生意社|尿素供应短缺影响持续|需关注产能恢复,快讯|生意社|尿素供应短缺影响持续|需关注产能恢复,信息更新,宏观经济与政策动向,宏观经济与政策动向方向出现信息更新信号，重点涉及快讯、生意社；代表事件为《生意社：尿素供应短缺影响持续，需关注产能恢复》。,快讯 宏观经济与政策动向|生意社 宏观经济与政策动向|尿素供应短缺影响持续 宏观经济与政策动向|宏观经济与政策动向 信息更新,https://36kr.com/newsflashes/3770328807522817
2026-04-17,快讯,Canva可画正式发布Canva AI 2.0,2026-04-17,快讯,快讯|Canva|AI|可画正式发布,快讯|Canva|可画正式发布,信息更新,AI应用与产业落地,AI应用与产业落地方向出现信息更新信号，重点涉及快讯、Canva；代表事件为《Canva可画正式发布Canva AI 2.0》。,快讯 AI应用与产业落地|Canva AI应用与产业落地|AI AI应用与产业落地|AI应用与产业落地 信息更新,https://36kr.com/newsflashes/3770327661363971
2026-04-17,快讯,生意社：短期预计丙二醇市场将继续维持高位窄幅震荡格局,2026-04-17,快讯,快讯|生意社|短期预计丙二醇市场将继续|维持高位窄幅震荡格局,快讯|生意社|短期预计丙二醇市场将继续|维持高位窄幅震荡格局,信息更新,宏观经济与政策动向,宏观经济与政策动向方向出现信息更新信号，重点涉及快讯、生意社；代表事件为《生意社：短期预计丙二醇市场将继续维持高位窄幅震荡格局》。,快讯 宏观经济与政策动向|生意社 宏观经济与政策动向|短期预计丙二醇市场将继续 宏观经济与政策动向|宏观经济与政策动向 信息更新,https://36kr.com/newsflashes/3770326472983042
2026-04-17,快讯,国家发展改革委：一季度投资、消费、价格等指标明显改善,2026-04-17,快讯,快讯|国家发展改革委|一季度投资|消费|价格等指标明显改善,快讯|国家发展改革委|一季度投资|消费|价格等指标明显改善,投融资,宏观经济与政策动向,宏观经济与政策动向方向出现投融资信号，重点涉及快讯、国家发展改革委；代表事件为《国家发展改革委：一季度投资、消费、价格等指标明显改善》。,快讯 宏观经济与政策动向|国家发展改革委 宏观经济与政策动向|一季度投资 宏观经济与政策动向|宏观经济与政策动向 投融资,https://36kr.com/newsflashes/3770325521892099
2026-04-17,快讯,潘功胜：中国人民银行将实施好适度宽松的货币政策,2026-04-17,快讯,快讯|潘功胜|中国人民银行将实施好适度|宽松的货币政策,快讯|潘功胜|中国人民银行将实施好适度|宽松的货币政策,政策,宏观经济与政策动向,宏观经济与政策动向方向出现政策信号，重点涉及快讯、潘功胜；代表事件为《潘功胜：中国人民银行将实施好适度宽松的货币政策》。,快讯 宏观经济与政策动向|潘功胜 宏观经济与政策动向|中国人民银行将实施好适度 宏观经济与政策动向|宏观经济与政策动向 政策,https://36kr.com/newsflashes/3770324081459977
2026-04-17,快讯,王腾今日宜休在深圳成立科技新公司,2026-04-17,快讯,快讯|王腾今日宜休在深圳成立科|技新公司,快讯|王腾今日宜休在深圳成立科|技新公司,信息更新,消费与商业动态,消费与商业动态方向出现信息更新信号，重点涉及快讯、王腾今日宜休在深圳成立科；代表事件为《王腾今日宜休在深圳成立科技新公司》。,快讯 消费与商业动态|王腾今日宜休在深圳成立科 消费与商业动态|技新公司 消费与商业动态|消费与商业动态 信息更新,https://36kr.com/newsflashes/3770320643637765
2026-04-17,快讯,雷军：小米未来几年不会做十万元以内车型,2026-04-17,快讯,快讯|雷军|小米未来几年不会做十万元|以内车型,快讯|雷军|小米未来几年不会做十万元|以内车型,信息更新,消费与商业动态,消费与商业动态方向出现信息更新信号，重点涉及快讯、雷军；代表事件为《雷军：小米未来几年不会做十万元以内车型》。,快讯 消费与商业动态|雷军 消费与商业动态|小米未来几年不会做十万元 消费与商业动态|消费与商业动态 信息更新,https://36kr.com/newsflashes/3770315863048966
2026-04-17,快讯,协创数据在天津成立词元智算科技公司，含AI业务,2026-04-17,快讯,快讯|AI|协创数据在天津成立词元智|算科技公司|业务,快讯|协创数据在天津成立词元智|算科技公司|业务,信息更新,AI应用与产业落地,AI应用与产业落地方向出现信息更新信号，重点涉及快讯、协创数据在天津成立词元智；代表事件为《协创数据在天津成立词元智算科技公司，含AI业务》。,快讯 AI应用与产业落地|协创数据在天津成立词元智 AI应用与产业落地|AI AI应用与产业落地|AI应用与产业落地 信息更新,https://36kr.com/newsflashes/3770311960658441
2026-04-17,快讯,发改委：预计到2030年非化石能源供应规模将比2025年显著增长,2026-04-17,快讯,快讯|发改委|预计到|年非化石能源供应规模将比|年显著增长,快讯|发改委|预计到|年非化石能源供应规模将比|年显著增长,信息更新,宏观经济与政策动向,宏观经济与政策动向方向出现信息更新信号，重点涉及快讯、发改委；代表事件为《发改委：预计到2030年非化石能源供应规模将比2025年显著增长》。,快讯 宏观经济与政策动向|发改委 宏观经济与政策动向|预计到 宏观经济与政策动向|宏观经济与政策动向 信息更新,https://36kr.com/newsflashes/3770311608009473
2026-04-17,快讯,索尼与本田将继续在移动出行领域展开合作,2026-04-17,快讯,快讯|索尼与本田将继续在移动出|行领域展开合作,快讯|索尼与本田将继续在移动出|行领域展开合作,信息更新,消费与商业动态,消费与商业动态方向出现信息更新信号，重点涉及快讯、索尼与本田将继续在移动出；代表事件为《索尼与本田将继续在移动出行领域展开合作》。,快讯 消费与商业动态|索尼与本田将继续在移动出 消费与商业动态|行领域展开合作 消费与商业动态|消费与商业动态 信息更新,https://36kr.com/newsflashes/3770309009687302
2026-04-17,快讯,武汉长江存储一季度收入已超200亿元，正进行“史诗级扩产”,2026-04-17,快讯,快讯|武汉长江存储一季度收入已|亿元|正进行|史诗级扩产,快讯|武汉长江存储一季度收入已|亿元|正进行|史诗级扩产,信息更新,半导体与先进制造产业动态,半导体与先进制造产业动态方向出现信息更新信号，重点涉及快讯、武汉长江存储一季度收入已；代表事件为《武汉长江存储一季度收入已超200亿元，正进行“史诗级扩产”》。,快讯 半导体与先进制造产业动态|武汉长江存储一季度收入已 半导体与先进制造产业动态|亿元 半导体与先进制造产业动态|半导体与先进制造产业动态 信息更新,https://36kr.com/newsflashes/3770303536825092
2026-04-17,快讯,飞猪AI开放平台上线,2026-04-17,快讯,快讯|AI|飞猪|开放平台上线,快讯|飞猪|开放平台上线,信息更新,AI应用与产业落地,AI应用与产业落地方向出现信息更新信号，重点涉及快讯、飞猪；代表事件为《飞猪AI开放平台上线》。,快讯 AI应用与产业落地|飞猪 AI应用与产业落地|AI AI应用与产业落地|AI应用与产业落地 信息更新,https://36kr.com/newsflashes/3770301663953669
2026-04-17,快讯,智元邓泰华：智元2025年度营收达10.5亿元,2026-04-17,快讯,快讯|智元邓泰华|智元|年度营收达|亿元,快讯|智元邓泰华|智元|年度营收达|亿元,业绩,AI应用与产业落地,AI应用与产业落地方向出现业绩信号，重点涉及快讯、智元邓泰华；代表事件为《智元邓泰华：智元2025年度营收达10.5亿元》。,快讯 AI应用与产业落地|智元邓泰华 AI应用与产业落地|智元 AI应用与产业落地|AI应用与产业落地 业绩,https://36kr.com/newsflashes/3770300667724545
2026-04-17,快讯,丸红旗下公司斥资2.04亿欧元收购Factor Energy 85%股份,2026-04-17,快讯,快讯|Factor|Energy|丸红旗下公司斥资|亿欧元收购|股份,快讯|Factor|Energy|丸红旗下公司斥资|亿欧元收购,信息更新,消费与商业动态,消费与商业动态方向出现信息更新信号，重点涉及快讯、Factor；代表事件为《丸红旗下公司斥资2.04亿欧元收购Factor Energy 85%股份》。,快讯 消费与商业动态|Factor 消费与商业动态|Energy 消费与商业动态|消费与商业动态 信息更新,https://36kr.com/newsflashes/3770296559813124
2026-04-17,快讯,发改委：着力扩大国内有效需求，将制定2026年—2030年扩大内需战略实施方案,2026-04-17,快讯,快讯|发改委|着力扩大国内有效需求|将制定|年扩大内需战略实施方案,快讯|发改委|着力扩大国内有效需求|将制定|年扩大内需战略实施方案,信息更新,宏观经济与政策动向,宏观经济与政策动向方向出现信息更新信号，重点涉及快讯、发改委；代表事件为《发改委：着力扩大国内有效需求，将制定2026年—2030年扩大内需战略实施方案》。,快讯 宏观经济与政策动向|发改委 宏观经济与政策动向|着力扩大国内有效需求 宏观经济与政策动向|宏观经济与政策动向 信息更新,https://36kr.com/newsflashes/3770293600273159
2026-04-17,快讯,瑞幸将上线瓶装咖啡，售价6-7元,2026-04-17,快讯,快讯|瑞幸将上线瓶装咖啡|售价,快讯|瑞幸将上线瓶装咖啡|售价,信息更新,消费与商业动态,消费与商业动态方向出现信息更新信号，重点涉及快讯、瑞幸将上线瓶装咖啡；代表事件为《瑞幸将上线瓶装咖啡，售价6-7元》。,快讯 消费与商业动态|瑞幸将上线瓶装咖啡 消费与商业动态|售价 消费与商业动态|消费与商业动态 信息更新,https://36kr.com/newsflashes/3770290783060738
2026-04-17,快讯,发改委：要深入实施“十五五”规划纲要，加快推进109项重大工程项目实施,2026-04-17,快讯,快讯|发改委|要深入实施|十五五|规划纲要|加快推进|项重大工程项目实施,快讯|发改委|要深入实施|十五五|规划纲要,信息更新,宏观经济与政策动向,宏观经济与政策动向方向出现信息更新信号，重点涉及快讯、发改委；代表事件为《发改委：要深入实施“十五五”规划纲要，加快推进109项重大工程项目实施》。,快讯 宏观经济与政策动向|发改委 宏观经济与政策动向|要深入实施 宏观经济与政策动向|宏观经济与政策动向 信息更新,https://36kr.com/newsflashes/3770289334206979
2026-04-17,快讯,有赞登陆港交所主板,2026-04-17,快讯,快讯|有赞登陆港交所主板,快讯|有赞登陆港交所主板,信息更新,消费与商业动态,消费与商业动态方向出现信息更新信号，重点涉及快讯、有赞登陆港交所主板；代表事件为《有赞登陆港交所主板》。,快讯 消费与商业动态|有赞登陆港交所主板 消费与商业动态|消费与商业动态 信息更新,https://36kr.com/newsflashes/3770285217825288
2026-04-17,快讯,广东：《支持中山在参与粤港澳大湾区建设中加快高质量发展的意见》正式发布,2026-04-17,快讯,快讯|广东|支持中山在参与粤港澳大湾|区建设中加快高质量发展的|意见|正式发布,快讯|广东|支持中山在参与粤港澳大湾|区建设中加快高质量发展的|意见,信息更新,宏观经济与政策动向,宏观经济与政策动向方向出现信息更新信号，重点涉及快讯、广东；代表事件为《广东：《支持中山在参与粤港澳大湾区建设中加快高质量发展的意见》正式发布》。,快讯 宏观经济与政策动向|广东 宏观经济与政策动向|支持中山在参与粤港澳大湾 宏观经济与政策动向|宏观经济与政策动向 信息更新,https://36kr.com/newsflashes/3770281992930048
2026-04-17,快讯,华为推出伴随式AI解决方案,2026-04-17,快讯,快讯|AI|华为推出伴随式|解决方案,快讯|华为推出伴随式|解决方案,信息更新,AI应用与产业落地,AI应用与产业落地方向出现信息更新信号，重点涉及快讯、华为推出伴随式；代表事件为《华为推出伴随式AI解决方案》。,快讯 AI应用与产业落地|华为推出伴随式 AI应用与产业落地|AI AI应用与产业落地|AI应用与产业落地 信息更新,https://36kr.com/newsflashes/3770277733745414
2026-04-17,快讯,“龙虾出行”完成近亿元天使轮融资,2026-04-17,快讯,快讯|龙虾出行|完成近亿元天使轮融资,快讯|龙虾出行|完成近亿元天使轮融资,投融资,AI应用与产业落地,AI应用与产业落地方向出现投融资信号，重点涉及快讯、龙虾出行；代表事件为《“龙虾出行”完成近亿元天使轮融资》。,快讯 AI应用与产业落地|龙虾出行 AI应用与产业落地|完成近亿元天使轮融资 AI应用与产业落地|AI应用与产业落地 投融资,https://36kr.com/newsflashes/3770269152264705
2026-04-17,快讯,创业板指涨超1%，继续刷新近11年新高,2026-04-17,快讯,快讯|创业板指涨超|继续刷新近|年新高,快讯|创业板指涨超|继续刷新近|年新高,信息更新,宏观经济与政策动向,宏观经济与政策动向方向出现信息更新信号，重点涉及快讯、创业板指涨超；代表事件为《创业板指涨超1%，继续刷新近11年新高》。,快讯 宏观经济与政策动向|创业板指涨超 宏观经济与政策动向|继续刷新近 宏观经济与政策动向|宏观经济与政策动向 信息更新,https://36kr.com/newsflashes/3770265544426246
2026-04-17,快讯,具身智能领域首个国际标准成功立项,2026-04-17,快讯,快讯|具身智能领域首个国际标准|成功立项,快讯|具身智能领域首个国际标准|成功立项,信息更新,AI应用与产业落地,AI应用与产业落地方向出现信息更新信号，重点涉及快讯、具身智能领域首个国际标准；代表事件为《具身智能领域首个国际标准成功立项》。,快讯 AI应用与产业落地|具身智能领域首个国际标准 AI应用与产业落地|成功立项 AI应用与产业落地|AI应用与产业落地 信息更新,https://36kr.com/newsflashes/3770264480498440
2026-04-17,快讯,源杰科技股价超越茅台，成A股新“股王”,2026-04-17,快讯,快讯|源杰科技股价超越茅台|股新|股王,快讯|源杰科技股价超越茅台|股新|股王,信息更新,宏观经济与政策动向,宏观经济与政策动向方向出现信息更新信号，重点涉及快讯、源杰科技股价超越茅台；代表事件为《源杰科技股价超越茅台，成A股新“股王”》。,快讯 宏观经济与政策动向|源杰科技股价超越茅台 宏观经济与政策动向|股新 宏观经济与政策动向|宏观经济与政策动向 信息更新,https://36kr.com/newsflashes/3770259964510729
2026-04-17,快讯,本田据悉将暂停部分在华燃油车厂的运营,2026-04-17,快讯,快讯|本田据悉将暂停部分在华燃|油车厂的运营,快讯|本田据悉将暂停部分在华燃|油车厂的运营,信息更新,消费与商业动态,消费与商业动态方向出现信息更新信号，重点涉及快讯、本田据悉将暂停部分在华燃；代表事件为《本田据悉将暂停部分在华燃油车厂的运营》。,快讯 消费与商业动态|本田据悉将暂停部分在华燃 消费与商业动态|油车厂的运营 消费与商业动态|消费与商业动态 信息更新,https://36kr.com/newsflashes/3770257834885890
2026-04-17,快讯,国家统计局：一季度金融业产值同比增长6.5%,2026-04-17,快讯,快讯|国家统计局|一季度金融业产值同比增长,快讯|国家统计局|一季度金融业产值同比增长,信息更新,宏观经济与政策动向,宏观经济与政策动向方向出现信息更新信号，重点涉及快讯、国家统计局；代表事件为《国家统计局：一季度金融业产值同比增长6.5%》。,快讯 宏观经济与政策动向|国家统计局 宏观经济与政策动向|一季度金融业产值同比增长 宏观经济与政策动向|宏观经济与政策动向 信息更新,https://36kr.com/newsflashes/3770251002725120
2026-04-17,快讯,B站发布2025年度ESG报告：日活用户达1.12亿,2026-04-17,快讯,快讯|ESG|站发布|年度|报告|日活用户达,快讯|ESG|站发布|年度|报告,信息更新,消费与商业动态,消费与商业动态方向出现信息更新信号，重点涉及快讯、ESG；代表事件为《B站发布2025年度ESG报告：日活用户达1.12亿》。,快讯 消费与商业动态|ESG 消费与商业动态|站发布 消费与商业动态|消费与商业动态 信息更新,https://36kr.com/newsflashes/3770244386259716
2026-04-17,快讯,A股三大指数开盘涨跌不一，贵州茅台跌超4%,2026-04-17,快讯,快讯|股三大指数开盘涨跌不一|贵州茅台跌超,快讯|股三大指数开盘涨跌不一|贵州茅台跌超,信息更新,宏观经济与政策动向,宏观经济与政策动向方向出现信息更新信号，重点涉及快讯、股三大指数开盘涨跌不一；代表事件为《A股三大指数开盘涨跌不一，贵州茅台跌超4%》。,快讯 宏观经济与政策动向|股三大指数开盘涨跌不一 宏观经济与政策动向|贵州茅台跌超 宏观经济与政策动向|宏观经济与政策动向 信息更新,https://36kr.com/newsflashes/3770241282621959
2026-04-17,快讯,恒指开盘跌0.69%，恒生科技指数跌0.72%,2026-04-17,快讯,快讯|恒指开盘跌|恒生科技指数跌,快讯|恒指开盘跌|恒生科技指数跌,信息更新,宏观经济与政策动向,宏观经济与政策动向方向出现信息更新信号，重点涉及快讯、恒指开盘跌；代表事件为《恒指开盘跌0.69%，恒生科技指数跌0.72%》。,快讯 宏观经济与政策动向|恒指开盘跌 宏观经济与政策动向|恒生科技指数跌 宏观经济与政策动向|宏观经济与政策动向 信息更新,https://36kr.com/newsflashes/3770237769909000
2026-04-17,快讯,中金财富期货：预计短期钢材期价反弹空间受限，维持承压运行,2026-04-17,快讯,快讯|中金财富期货|预计短期钢材期价反弹空间|受限|维持承压运行,快讯|中金财富期货|预计短期钢材期价反弹空间|受限|维持承压运行,信息更新,宏观经济与政策动向,宏观经济与政策动向方向出现信息更新信号，重点涉及快讯、中金财富期货；代表事件为《中金财富期货：预计短期钢材期价反弹空间受限，维持承压运行》。,快讯 宏观经济与政策动向|中金财富期货 宏观经济与政策动向|预计短期钢材期价反弹空间 宏观经济与政策动向|宏观经济与政策动向 信息更新,https://36kr.com/newsflashes/3770233567920643
2026-04-17,快讯,4月17日人民币对美元中间价调贬6个基点,2026-04-17,快讯,快讯|日人民币对美元中间价调贬|个基点,快讯|日人民币对美元中间价调贬|个基点,信息更新,宏观经济与政策动向,宏观经济与政策动向方向出现信息更新信号，重点涉及快讯、日人民币对美元中间价调贬；代表事件为《4月17日人民币对美元中间价调贬6个基点》。,快讯 宏观经济与政策动向|日人民币对美元中间价调贬 宏观经济与政策动向|个基点 宏观经济与政策动向|宏观经济与政策动向 信息更新,https://36kr.com/newsflashes/3770233100731137
2026-04-17,快讯,大立光第一季度营收155.4亿元台币，同比增长6.6%,2026-04-17,快讯,快讯|大立光第一季度营收|亿元台币|同比增长,快讯|大立光第一季度营收|亿元台币|同比增长,业绩,半导体与先进制造产业动态,半导体与先进制造产业动态方向出现业绩信号，重点涉及快讯、大立光第一季度营收；代表事件为《大立光第一季度营收155.4亿元台币，同比增长6.6%》。,快讯 半导体与先进制造产业动态|大立光第一季度营收 半导体与先进制造产业动态|亿元台币 半导体与先进制造产业动态|半导体与先进制造产业动态 业绩,https://36kr.com/newsflashes/3770224393552385
